
"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Early-demographic dividend","EAR","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","28.6164731857088","27.0345962290477","28.0620023532709","26.9820421644644","26.4288059995071","25.5936576812234","24.4799977127535","23.5830657146445","23.1162359847781","20.344056657643","19.8938623143733","17.6916754410299","18.1126546794442","18.061931717564","16.7797833491274","14.7762650732322","14.2919881558988","14.6977378255995","15.0404509523579","15.0953625224366","15.3566861429037","16.1594791216956","16.1689149463497","16.2691803831676","16.0414845214719","15.0451378649172","13.8476724780862","13.1183878851005","12.2836433207074","12.321098603578","12.8280902821696","12.9072302761064","12.1257799091114","11.9692001643272","11.283675929936","10.400057555944","10.2682554273734","10.601970514244","10.6859229470307","10.0076109733601","9.56968863211369","9.29854675464931","9.50561924973115","9.36694373089193","10.3188291829911","10.2549224023772","9.87252974893198","9.62884774061868","9.70496175197465","9.82105883907766","10.5209062867738","10.8348346888169","10.7227773752831","10.3739392690172","10.7118619606974","11.7139604958877","11.1979292216174",
"East Asia & Pacific","EAS","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","24.9530318417338","29.8201296911949","29.0622172524647","29.1252381765251","27.9439695239593","28.4005698250817","27.7082528531621","26.0911757101611","24.5451025058242","22.1279622173074","19.7958695533287","18.6235285405024","16.6007394893477","15.8632226438743","15.3272140248186","15.0853880421687","13.9071395633971","12.3145260656217","9.20966821922376","10.7070602872919","10.0274308966214","9.75579152050488","10.4679602008926","10.6322174111499","10.5197726225718","10.1684918326715","7.42917863205524","6.37972061675093","5.86435032720018","5.79901871689123","5.86846860813884","5.15492632638636","4.88430256176659","4.31289989312356","4.52801927838558","4.5637194016912","5.02267314491306","4.9634210233884","4.99517747431274","4.78041310353595","4.44735915634438","4.62712003596093","4.79495012748051","4.59173883431406","4.77175419902418","4.61795524042862","4.76845955012789","5.08839153683327","5.45914149922108","5.49248990325659","5.53034871526192","5.72288076217939","5.81226880660736","6.08302581809719","6.04621323487464","6.06262773993459","5.83328287011154","5.62276116443465","5.39470774506869","5.45422971195049","5.89393055169794","5.83661684586403",
"Europe & Central Asia (excluding high income)","ECA","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2973859399643","18.8786783913823","17.312820651779","12.4160679513489","12.3783838786331","10.6302190206998","11.015578995669","11.2260672651477","10.4296784491892","10.325787109343","10.6245309552817","9.43573970255175","8.75638320608368","8.71812360961702","8.27744984565878","7.63217983334134","6.97382648049371","6.08645907805757","5.67616837322635","5.55924855708835","6.07339775701156","5.99569475853865","5.55417989509818","5.2158511307924","5.10691209744048","5.46838830075097","6.28333825296386","6.13519295543055","5.51067408753753","5.19634206788645","5.38805353108858","5.94051614034195","5.58555301519088",
"Europe & Central Asia","ECS","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.76629389381582","4.21794028250258","3.36841804218587","3.28435216612762","2.96964562924892","2.91096307658027","2.89873756511221","2.81050332903354","2.65605851835349","2.45713918182126","2.4109280741148","2.36290619180037","2.28817086573921","2.22153268111678","2.22186901743782","2.04233080856235","1.95252384108619","1.97784662713382","2.01882323211869","1.93200225710489","2.1021886801828","2.16109057416465","2.13529422550558","2.16215005072969","2.15334057369568","2.11946713552913","2.05373266748671","2.08118470940407","1.95202021516607","1.97958634611063","2.07044850121202","2.02339842928474",
"Ecuador","ECU","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","33.6548595254277","34.0353983288601","35.252902935129","34.195749951083","31.8358566226407","31.3130788162474","28.0337459253875","28.4055380642007","29.2818942533795","26.2521799930883","26.0292779221651","25.2587816484435","25.8356518844639","25.3754990501017","24.0938427821548","22.3551822334737","20.1177300940648","18.7030722359671","18.2001239092383","16.0225688613038","16.1108945516136","15.7664394894899","15.9260653705014","16.900845128291","18.6133403784386","18.8789498131776","20.8114914655921","21.3475716289276","22.0108036177632","22.4006908587262","20.5210053878115","20.8630768323822","18.9221169961655","23.4031589633143","22.1459459595206","21.9121688235555","20.7500581031484","20.1087737333262","17.4759454640616","17.5713518152118","15.4045442662352","12.6572665949658","11.2309228939984","10.8432997178355","9.69192133694068","9.48116929916905","9.40813610619229","9.35565570716795","8.96568289225354","9.91394134641047","9.73311807843671","9.60111666656407","8.64241274882244","8.76934290282697","9.12650825871229","9.45485142211309","9.51901672818233","9.32925891153764","8.94926952274822","8.80053114288692","9.84273075607443","9.41428763930584",
"Egypt, Arab Rep.","EGY","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","27.6488257782632","27.1530794786609","24.6278257673222","24.4218621257896","23.1990231990232","25.6941072610903","24.8844722528933","24.1557519330914","25.3800708940528","25.5436799524976","24.109820089955","22.9315401250111","23.7496872480609","26.5749311983988","28.8074922893356","27.6655485621679","26.0149747934254","24.8188163071414","23.394542365248","20.0564426369863","16.5818608519565","21.6205656656919","18.0486284289277","19.0451127819549","18.1075949367089","17.1045576407507","17.390022675737","19.6330089320388","18.0454550324675","18.6948049350649","18.5125262004175","16.9866672","15.5859094176851","15.7390463917526","15.7142857142857","15.7107843137255","16.1150828247602","15.7510342233923","15.8844815588031","15.9086475942783","15.5380770361658","15.3512684694731","15.4048561625759","15.2867065868263","14.2699361219864","13.9818012999071","13.2372025254978","13.4201262083781","12.6302400893356","12.9979466513145","13.3407591579645","13.8691050980964","11.2727652713919","11.2743496022361","11.3377042253521","11.3940627685257","11.769317930169","11.4852853025937","11.2250002276108","11.0489758948535","11.5676091272417","11.8315058476581",
"Euro area","EMU","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.71762245999198","2.54252885766831","2.31959300638493","2.36156395655632","2.32948355639574","2.37063362115307","2.33094321035736","2.24000196074942","2.13038728716729","2.08446363032229","2.08128150967537","1.9531627523264","1.89108481359937","1.86380379570346","1.65531791127508","1.54895546853492","1.5849148694367","1.52806943057011","1.39967546747393","1.53043797732083","1.56416762034829","1.56402438916539","1.60259890480867","1.5767596129125","1.53835532553984","1.48533352749041","1.57592765568044","1.51183227976335","1.47428401269105","1.52918012571786","1.52675807861306",
"Eritrea","ERI","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.3517171994329","19.4351344723289","21.9131656082071","18.8116670721488","16.2273737694506","15.1153427506646","23.3670870070068","22.7223359743613","12.5904217689804","15.163844400074","13.6018100565387","11.8299212236971","10.642274296598","22.6000002108942","24.59999989582","24.2659805873687","16.7763073752775","14.1242274354984","","","","","","","","","","","","",
"Spain","ESP","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.88459968561925","4.38897553776244","4.30221003412496","4.15041196561827","3.81737821101418","3.74530563354845","3.67764014761916","3.48901743975068","3.4311562499221","3.12832703269699","2.7690522635835","2.41168014679879","2.50795182694444","2.36845686639791","2.26545206640089","2.43113463203907","2.37327299407857","2.40829247098256","2.6214953408375","2.53523118162943","2.73408948401435","2.82424938533049","2.787029932249","2.75621978985911","2.46894251605563","2.87113737255018","2.61144375154328",
"Estonia","EST","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.13064126210233","4.12813147933271","4.08873645802036","5.05182797296934","3.62814718696064","3.88500958820541","3.49396864407665","3.55352070544501","3.46019281311318","3.61949868570147","3.28731485717963","3.14433783651327","3.92554044689292","3.40143713491535","2.47116868442475","3.17107206970876","3.67986795909351","3.31546320909195","3.08811099529242","3.16426999575923","2.85804688997265","2.11360999746642","2.38620546594402","2.08940044213798","2.37680726173229","2.05033085403078","2.02065434240508",
"Ethiopia","ETH","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","54.739136352108","53.2565096720953","54.3770917751899","47.8982583681861","52.578448093928","50.9863663510251","49.1247697334261","48.5930538617524","48.3909142507917","49.4912480282983","58.66606231762","63.8313362921757","59.94529819485","52.69945117253","51.9247039197336","51.1653684339559","54.0289892861134","49.0619078585","45.4854631511914","44.6660179485759","42.3405711240311","38.6923716914638","37.2850554139561","38.6797549469264","41.1744985607337","42.5241701226393","42.2650121920913","45.1845583729593","45.8826942649105","41.4468200699758","41.2499638574537","44.3309427521463","41.2395055340925","38.5204496889284","36.0569753905786","34.6988795973718","33.7792806688833","31.2188007841387","33.6333290594336","35.5582693458206","37.5738332571173",
"European Union","EUU","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.55066570243092","2.56488501712943","2.52652257408108","2.40452105546108","2.25492901539503","2.20365910628794","2.22959828327895","2.07202582484847","2.00328237879914","2.01333900774947","1.76922217819642","1.67307370823079","1.70732396460447","1.66159707990522","1.51945947269719","1.64706599583732","1.71806850734914","1.69835371781257","1.74339800233891","1.70767506080797","1.63881446449532","1.59369660319234","1.69982788827931","1.61644270430668","1.58694319199019","1.64278890602419","1.62098806260722",
"Fragile and conflict affected situations","FCS","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","14.5388732891706","15.2030998077798","16.0892353104651","17.2649125148367","18.3080128714893","19.0915540981401","20.5538570691225","20.850541923244","21.9576900907852","18.8849987435619","24.6837457772365","20.7165631182151","20.2371572530506","19.1840249485593","19.0498309141242","18.7827245348598","18.1356665116735","19.1003806668906","16.4883978318815","15.3157121248831","16.1870113592189","20.0827623014686","19.9842000826382","17.3354066582184","16.5452538139644","15.9877909431331","15.5221401550891","15.1300990844081","16.799624453728","15.3578055935901","15.0354316803311","14.5552038374847","14.3752594871773","14.538369505788","18.8729188662313","18.4827265996307","17.68358262049","16.6770113526673","17.3397608887311","19.3325172639759","18.5421242976471",
"Finland","FIN","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","9.79916216938332","9.30482676964234","8.66122146796428","8.25343023494556","8.13165103910033","8.58068158184033","7.66280505424646","7.77048337733337","7.56617523873346","7.24279835390946","6.87784359172461","6.5573509004195","5.28087896508949","5.19531300913676","5.22057025765214","5.39693708154223","4.82514183132142","4.27803071406666","4.37298735240584","4.18627202503609","3.79709586094227","3.44915411968692","3.42306893968793","2.89938077925527","2.88616092533644","2.95363597719177","2.76433332411428","2.67230580660803","2.53576629829521","2.37972259665655","2.27826118637172","2.00119146081193","2.38036691755046","2.20523511697938","2.25368231662696","2.41890476924467","2.32123556803604","2.31449932102051","2.36735333127774","2.39829480369459","2.25370768976039","2.31061337452533","2.31594204179389","2.38668391429869","2.34930667311493","2.45207798591011","2.29584631236399",
"Fiji","FJI","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","37.84046692607","33.0035971223022","30.3082191780822","29.0726817042606","26.5290519877676","26.4060356652949","24.3565599497803","25.1303441084463","21.5667767815007","22.0436280137773","22.3765822120656","23.3333333333333","23.4708350869781","23.5765951451139","21.4058573273098","20.0939903161492","19.7136822342173","20.28057128387","17.9640151515151","18.5780492186097","16.6265963380672","13.9006508272563","16.3853691886964","18.9584730108777","20.8957821457821","17.6316452506929","19.6429416301512","17.9579343434343","18.2567042115573","17.5759855852727","17.0122576808721","17.9182896262766","17.174961203941","17.3071772897697","14.8164103923648","14.3705282386969","16.4049185915419","14.9875430394984","13.012812333865","13.3109099072134","12.5143538475649","12.349896656794","12.0743313492063","12.3726571154966","11.8829102406206","10.6974950619792","10.0884444017423","9.38189737562413","9.21771557173261","9.67577870713452","10.1131069949223","8.09852280309094","7.87162401371267","10.6643332511907","10.5318277050456","10.9065643542278","11.8955475002614","14.5022929909741","14.5217291412485",
"France","FRA","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","10.5372165520776","9.07927129492861","9.8320036551506","8.82841646549832","7.98671471980779","7.78702467875743","7.59302634438461","7.56602825395053","7.32266617528127","6.67995657049285","6.62779041830419","6.06667998173933","6.77628173586304","6.77511908409705","5.41202768344581","4.81312214892571","4.55922703329274","4.31574247002187","4.17050327725428","4.13349740086889","3.60736658033955","3.53167250017157","4.05263580033072","3.59547556386354","3.35898052416446","3.33764908821429","3.23460954878246","3.08814544214079","2.84939176299563","3.12499686597715","3.13683503140822","2.61435094645531","2.59278875102455","2.29573275639404","2.40069431554573","2.44477223085466","2.40428151846333","2.34425581519473","2.36245983418843","2.23626141060772","2.0983575513075","2.10700819139254","2.01085885192927","1.85016428870167","1.82269094417374","1.68010170422531","1.51849064281003","1.6129929533935","1.51522299962858","1.32316199671353","1.60402828863388","1.6502871934041","1.63179503677703","1.45863217691004","1.55635615985933","1.60564438654459","1.43711486668854","1.54241477388973","1.64887661606241","1.52245926892254","1.56968130712855","1.64018921415347",
"Faroe Islands","FRO","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9434530644224","16.1128765730266","17.984835837507","17.9802624084832","15.4433020414245","12.0059023882437","11.8782177834553","11.5436368805079","13.7781593005909","12.385238241092","9.51731961524221","10.0025185028719","14.8137133793903","14.4254642225295","12.2216295031829","14.8016017473608","14.9925404162692","15.6643760466594","19.4105036381493","17.9788585658383","16.3200031785764","16.975786149128","13.6025934796008","14.159025937805",
"Micronesia, Fed. Sts.","FSM","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","42.1596244131455","","","","","","","","","","","","23.9208973202338","23.3730386982022","23.1081909708493","25.2538114551308","23.6482609969542","24.0750489343333","23.0457702569065","23.2200850084035","23.1716285795425","21.9593233320568","22.4277504685716","22.3397395065668","24.9815411360068","26.2006398751107","25.0321994144523","24.7460043826431","26.3657173621979","28.10718575811","26.4115374333574","24.9026219715402","26.2016892166227","27.1669136581261","27.6299354072962","22.5121991937448","23.2544902912621","22.1016421568627","22.275634242996",
"Gabon","GAB","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","32.1865389648732","35.2118440048759","35.8854658597624","44.0835734129569","30.1804288767312","26.3063063063063","25.1655670803919","24.1018113772455","18.3813392643788","18.6215505995897","18.5474930620127","13.7963843958135","13.0875576036866","11.6076970825574","8.20554210384719","6.40138624567474","5.00625782227785","5.46218487394958","6.50964391691395","7.44647843623953","6.75735567352356","6.11719866603144","6.1233080999243","6.50003714307823","6.1046138028531","6.75108297234255","9.24493085602783","10.9925985952587","10.0761754547771","8.68588543616623","7.32444773540664","7.62366643244559","8.25138826962831","8.48423087977842","9.0860151275082","8.0316742081448","7.09283163965943","7.21752275578142","7.02079395085066","7.29362591431557","6.21362452192229","6.14393258219291","5.74386163895503","6.00402093513223","5.46729104251047","4.98463861102881","4.91120031463828","4.95783080287957","4.22984203194841","5.04416979273101","3.91445441728357","3.43228977977158","3.35369777676334","3.32908065074657","3.62120476996243","4.31162904410146","4.97313690987068","5.2657648440765","5.43595280305822","5.5544308701413","6.62814684727239","6.01726243495251",
"United Kingdom","GBR","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.25950041661726","1.23554121666878","1.22537140901855","1.23626207021282","1.27801263023419","1.21829565209237","1.06051195160975","0.93673476233605","0.936431154598199","0.844514677010008","0.81978453298073","0.762055769420504","0.892477224374011","0.849584218151507","0.729624760091279","0.545710584770545","0.571685800940634","0.562236057632592","0.672587392153064","0.675051324778559","0.591485511178809","0.68182460036618","0.630033953191641","0.63311593584904","0.745157762905519","0.629464476277435","0.57330450556425","0.592419789276588","0.566929790813985","0.604508324889606","0.64377316203971","0.67483193987829",
"Georgia","GEO","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","23.0088495575221","23.5772357723577","21.5384615384615","21.969696969697","24.2857142857143","24.2857142857143","24.8175182481752","22.5352112676056","22.6027397260274","21.5277777777778","30","26.5625","52.3458445040214","","","","33.1523846452113","27.5066411995873","26.2440015133112","24.7217175013672","20.6020089027155","20.9619418639497","19.2408798283262","19.3015027848811","16.3950612257362","14.7699403660646","11.1987759157064","9.19570666949123","8.13162847511651","8.10130101189814","8.45080104117022","9.13194158257682","8.17561785413904","8.61641444963995","8.52621770980594","7.81376160306468","7.29657327826766","6.24018684251845","6.76219859459993","6.50458918722347","7.28866812979586","6.46632850320505",
"Ghana","GHA","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","40.8515535097814","35.3763440860215","37.8926038500507","35.9090909090909","35.3559870550162","43.5197817189632","43.2806324110672","40.2260638297872","41.7647058823529","45.9270364817591","46.5250110668437","44.16","46.6429840142096","48.9860039988575","51.137339055794","47.6623130796896","50.5669629175605","56.2035295171549","60.7119031735443","59.9674013181206","57.9202837673854","53.0842948806213","57.3411527917549","59.7305991154001","49.2428694453377","44.8925514796763","47.775389964274","50.6005361930295","49.6130122260739","48.9674812695895","44.8476174659294","45.5104758789699","44.779057218035","36.9308643888329","37.790585975024","38.7785905027284","38.9550830342103","35.7815976306205","36.0141073080481","35.7763437934285","35.2715219593039","35.2418001245052","35.1483770619295","36.5454059013539","37.9524260930096","37.4530129301836","28.948945669407","27.294114484663","29.4080967578414","30.9933842095403","28.0387379636491","23.663704967184","22.1311546901572","20.3698425406713","19.5837728609568","19.9826506965696","20.8442931470539","19.5617097174459","18.1365505543433","17.3232299973988","18.8537826617709","19.7087753759578",
"Gibraltar","GIB","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7870603637457","26.2001642122113","23.272760259924","23.5700718812982","24.6889470604942","18.2609112659189","16.555935535175","17.3945348842776","20.1684387011389","18.518746865602","17.3994073201129","20.1173641889713","21.1640985820229","21.495465419002","20.981831237982","21.740683481506","21.6316147118148","20.7799678991953","23.3141959078042","22.2810649606166","15.5845663585095","16.8197092296832","15.9800071864814","16.3606188802006","17.4849487340474","16.0697496325309","16.8316731895425","17.5452721202844","17.5238163776224","18.4782405352453","17.5899466631405","20.5284733113745","22.9400092652548","26.4272768142306","25.8219861815446","25.82198618151",
"Gambia, The","GMB","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","32.2355921469284","32.2637106184364","32.2448979591837","32.1997874601488","30.2432308398348","30.3493449781659","32.2635135135135","32.2265625","32.2147651006711","32.0528211284514","32.6391539290533","30.9963584410679","27.9436383928571","26.6929300553188","27.0185652009075","30.6280648161972","35.4493147577711","32.2887016532845","28.0050346129641","26.3780647363331","28.8114499066584","30.5612442337263","27.4043433298862","25.9160408457967","24.3425539103612","18.158871137899","17.3256885880758","17.2064317037046","19.2307274500809","21.3587381999845","17.9458861689629","20.5803417396121","19.2035389947766","24.01224521455","24.5322844709577","25.4256323774963","24.1249321438198","26.7482904903386","31.502618345017","32.0906328098921","25.6002258377034","23.5661970390261","29.7757115194915","31.7342257887518","35.1932434877047","27.202420609824","27.393571461515","26.2221225134284","22.4588391707898","22.2088860199147","21.8613793599274","21.0018946913892","19.8715961801257","20.0040458725555","21.2440052017636","22.4187283640172",
"Guinea-Bissau","GNB","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","47.4555178252542","44.8506530971275","45.781224192476","42.8825278584812","41.3797926581123","47.7720023677741","48.0897041407319","46.1544005019133","51.6129297504546","51.5886628372506","42.1953345900094","49.2708309873085","46.7596766208068","42.4411618765109","41.3173435942506","46.4873822286271","45.2492156958963","53.5091086042615","53.9862196644117","48.6589904891744","56.9360486040611","51.2763002619496","47.8346191302551","52.8446108979528","52.2601979968733","51.7975865953754","54.2451842430326","53.6457303263262","61.4162561576355","55.0408302685302","41.7286714348049","37.5079549999131","41.8319889041465","42.3458792171253","41.9916814279146","44.3582884245079","42.2604025631166","43.1756928934391","46.6677169502863","43.9999180334168","45.0880467997574","45.0224585558608","46.892498013993","44.1356110135222","41.1323465870759","46.7881252736562","46.3483590123963","49.1578077854646","30.7237033700399","30.3965794546532","30.8632447518505","",
"Equatorial Guinea","GNQ","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.51825527772648","1.37288404400353","0.892696119574311","1.05819979061204","1.06137128570531","1.05350238776435","1.05565709179581","1.19199068015273","1.29424877164029","1.88839087566802","2.33223920932761","2.31546339686272","2.25797968820385","2.43787857420381","2.91312442239414","2.63047390742318",
"Greece","GRC","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3758063584924","6.58492629656034","6.24163596918671","5.96504842141411","5.78349470517427","5.43524818135254","5.20270209625701","4.98711360482813","4.99978360011743","4.27540756814993","4.28422352376638","3.2012383202897","3.0373477565076","2.80724990773394","2.80495420572755","2.9883328440953","3.11375165365917","3.44106864571792","3.38260275850521","3.58413350571669","3.86470314774326","3.51534024837597","3.85638896453125","3.63540849125269","3.80851028761642","4.23836165281583","3.87084477838361",
"Grenada","GRD","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","17.7168465448858","16.0428661593085","17.339263020055","16.4786817129438","17.1331483344013","14.2733691568835","13.4349762410579","12.9970756166886","11.0659740989773","11.0874900379169","12.2994780466602","11.6884768513132","10.2697363601675","8.88479480497909","8.9187032808351","7.78476420567037","7.43277079817414","7.11657151801563","7.17646437393829","6.0008525621633","5.58635228941031","5.22580159122587","5.37224072714738","5.16416049399774","5.36590076582019","6.29051955717342","5.86974887101655","5.0143352561992","2.96407880724175","3.89055494436817","3.55708232832337","3.76733196411895","4.62642452810256","4.51319038659949","4.44779251616389","4.83221118515544","4.83540251850236","6.10186708925052","7.42852685072365","6.20632633624404","5.3715609309916","5.20545596555731","4.67951202688308","4.90306046386154","5.33781064659353",
"Greenland","GRL","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.8778022320472","16.4497605026239","16.9456689293345","16.2452491333584","14.3313220056666","14.7291750060829","11.5861031645383","13.3982099730075","14.5808036302829","16.1929017960507","15.0270234424218","17.3355902451257","17.0377903864683","18.4117385602265","19.0568753352559","18.430149097486","18.178904779073","17.3219503468564","",
"Guatemala","GTM","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","28.7337636122701","28.5124829222694","27.4131819745442","27.927370381869","27.2952388536341","27.3163392857143","27.6997027408303","28.2880502546043","27.8925063096487","27.8979069396776","28.0486272251022","27.2946749458376","26.3051609778246","25.8435632114268","25.38150623297","24.8447193064846","24.9856116763656","25.1242959203039","25.3419060622362","25.626271112711","25.8514989029553","25.6105030584007","25.9787697132577","25.8486266979399","25.6348000442043","25.8791598201071","25.739981757218","25.2850480357025","24.8661004165455","24.4872663963369","24.1507235373736","24.0560999377549","23.7267418759523","23.4398988332233","23.0463598231227","22.8211479342179","14.1721468397886","14.1702868527657","13.4691278963937","13.0735432996184","12.5899676936002","11.4490682853821","11.6376079270391","11.3336648903463","11.8486078978063","11.2341516901897","11.2587427520036","10.7227497533367","10.3562211023868","10.0744834989334","9.96700303156264","9.66139547275044","9.69628663196754","9.435507565446","9.41214445710536","9.89588321197133","9.39684132618279",
"Guam","GUM","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","23.5777930089102","23.8543628374137","23.4590065828845","24.4606704281447","21.9526804432465","21.5724137931034","19.0843621399177","18.8337644015989","17.3667029379761","17.9302045728039","16.8222554144884","18.028718312356","17.3869514433506","16.4857320099256","27.6631402534828","28.7494736842105","20.7728192940762","18.7427758513381","20.2413820304488","19.8702963577407","20.6896551724138","18.7852234680791","20.1936376210235","19.8228882833787","20.8659037362656","22.5128205128205","22.5806462018731","25.8705028526474","22.619623552915","35.0629265283404","38.1295897145071","40.5225068008007","43.7946676937562","36.6788444624856","37.9503478599631","40.8582643553404","37.7689587112219","36.3533243799035","33.9058533127603","35.0139494280703","29.9832313022935","29.7373837926656","30.8816641067377","32.1128109729009","31.4937319776355","28.8858697300346","34.0002671058965","30.3847427538396","31.7275647737363","29.4241191257626","28.5284323037662","25.6836014005978","25.4400079005114","25.6475733667273","24.5940865009998","25.4430083266669","20.3872409058451","22.7579250544111","19.5357938685051","17.5953367342493","16.8511786471615","13.4889386255588",
"High income","HIC","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88263585434321","1.78916437567525","1.70394491770491","1.64450840389353","1.60580788996804","1.51558436803305","1.53757534099834","1.58862173930232","1.42429620308679","1.33468644754884","1.35549914407908","1.34523665335117","1.27013334526443","1.33301334940979","1.42689010023784","1.38856486775754","1.47513540083642","1.39192106423066","1.31674550341493","1.28413106871081","1.33178883571993","1.25947135370109","1.20509910047395","1.27983490621176","1.28865672184443",
"Hong Kong SAR, China","HKG","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0873270375124953","0.0894680511254657","0.0881032820206869","0.0751987993656245","0.0731235605934626","0.0674869434363105","0.0629926078474022","0.0614869792991817","0.0541731796493912","0.0656925288308839","0.0533684018528068","0.0487999048815413","0.0546866831053985","0.0572883662527095","0.0661945438173809","0.0679653751855497","0.0762065977729043","0.0652727034141459","0.0621422719454446","0.0723062748981227","0.0989644609949965","0.0754787464255621",
